	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
135	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.5
136	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.5
137	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	5	0.5
138	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	2	0.5
139	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.5
140	BIR	60	1.0	14.0	0.06666666666666667	1	0.5
141	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.5
142	C1_1	42	1.0	4.25	0.19047619047619047	8	0.5
143	NHL	26	0.0	0.0	0.07692307692307693	1	0.5
144	WD40	29	0.0	0.0	0.06896551724137931	1	0.5
145	FG-GAP	16	1.0	3.0	0.25	2	0.5
146	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.5
147	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.5
148	Peptidase_M14	235	0.0	0.0	0.00851063829787234	1	0.5
149	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.5
150	Prok-RING_4	16	1.0	1.0	0.5	8	0.5
151	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.5
152	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.5
153	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.5
154	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.5
155	HMA	54	1.0	26.0	0.037037037037037035	1	0.5
156	Peptidase_C1	197	0.0	0.0	0.015228426395939087	2	0.5
157	CUB	93	1.0	30.0	0.03225806451612903	1	0.5
158	VWA_2	87	0.0	0.0	0.011494252873563218	1	0.5
159	zf-AN1	40	0.875	3.5	0.2	8	0.5
160	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.5
161	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.5
162	LIM	35	1.0	2.5	0.2857142857142857	5	0.5
163	HlyIII	220	0.0	0.0	0.004545454545454545	2	0.5
164	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.5
165	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.5
166	ArfGap	108	1.0	26.0	0.037037037037037035	2	0.5
167	zf-B_box	40	1.0	4.0	0.2	8	0.5
168	Disintegrin	71	0.0	0.0	0.09859154929577464	2	0.5
169	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.5
170	His_Phos_1	153	0.5	76.0	0.006535947712418301	2	0.4
171	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.4
172	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.4
173	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	1	0.4
174	NTP_transf_2	79	1.0	38.5	0.02531645569620253	1	0.4
175	Gla	39	0.0	0.0	0.3076923076923077	1	0.4
176	PWWP	86	0.0	0.0	0.011627906976744186	1	0.4
177	TFIIS_C	25	1.0	5.25	0.16	4	0.4
178	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.4
179	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.4
180	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	5	0.4
181	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	2	0.4
182	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.4
183	BIR	60	1.0	14.0	0.06666666666666667	1	0.4
184	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.4
185	C1_1	42	1.0	4.25	0.19047619047619047	8	0.4
186	NHL	26	0.0	0.0	0.07692307692307693	1	0.4
187	WD40	29	0.0	0.0	0.06896551724137931	1	0.4
188	FG-GAP	16	1.0	3.0	0.25	2	0.4
189	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.4
190	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.4
191	Peptidase_M14	235	0.0	0.0	0.00851063829787234	1	0.4
192	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.4
193	Prok-RING_4	16	1.0	1.0	0.5	8	0.4
194	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.4
195	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.4
196	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.4
197	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.4
198	HMA	54	1.0	26.0	0.037037037037037035	1	0.4
199	Peptidase_C1	197	0.0	0.0	0.015228426395939087	2	0.4
200	CUB	93	1.0	30.0	0.03225806451612903	1	0.4
201	VWA_2	87	0.0	0.0	0.011494252873563218	1	0.4
202	zf-AN1	40	0.875	3.5	0.2	8	0.4
203	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.4
204	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.4
205	LIM	35	1.0	2.5	0.2857142857142857	6	0.4
206	DSPc	125	1.0	24.0	0.04	1	0.4
207	HlyIII	220	0.0	0.0	0.004545454545454545	3	0.4
208	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.4
209	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.4
210	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.4
211	ArfGap	108	1.0	26.0	0.037037037037037035	3	0.4
212	zf-B_box	40	1.0	4.0	0.2	8	0.4
213	Disintegrin	71	0.25	2.2857142857142856	0.09859154929577464	4	0.4
214	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.4
215	His_Phos_1	153	0.5	76.0	0.006535947712418301	2	0.3
216	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.3
217	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.3
218	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	1	0.3
219	NTP_transf_2	79	1.0	38.5	0.02531645569620253	1	0.3
220	Gla	39	0.0	0.0	0.3076923076923077	1	0.3
221	PWWP	86	0.0	0.0	0.011627906976744186	1	0.3
222	TFIIS_C	25	1.0	5.25	0.16	4	0.3
223	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.3
224	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.3
225	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	5	0.3
226	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	2	0.3
227	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.3
228	BIR	60	1.0	14.0	0.06666666666666667	1	0.3
229	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.3
230	C1_1	42	1.0	4.25	0.19047619047619047	8	0.3
231	NHL	26	0.0	0.0	0.07692307692307693	1	0.3
232	WD40	29	0.0	0.0	0.06896551724137931	2	0.3
233	FG-GAP	16	1.0	3.0	0.25	3	0.3
234	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.3
235	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.3
236	Peptidase_M14	235	0.0	0.0	0.00851063829787234	1	0.3
237	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.3
238	Prok-RING_4	16	1.0	1.0	0.5	8	0.3
239	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.3
240	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.3
241	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.3
242	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.3
243	HMA	54	1.0	26.0	0.037037037037037035	1	0.3
244	Peptidase_C1	197	0.0	0.0	0.015228426395939087	2	0.3
245	CUB	93	1.0	30.0	0.03225806451612903	1	0.3
246	VWA_2	87	0.0	0.0	0.011494252873563218	1	0.3
247	zf-AN1	40	0.875	3.5	0.2	8	0.3
248	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.3
249	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.3
250	LIM	35	1.0	2.5	0.2857142857142857	6	0.3
251	DSPc	125	1.0	24.0	0.04	1	0.3
252	HlyIII	220	0.0	0.0	0.004545454545454545	4	0.3
253	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.3
254	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.3
255	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.3
256	ArfGap	108	1.0	26.0	0.037037037037037035	3	0.3
257	zf-B_box	40	1.0	4.0	0.2	8	0.3
258	Disintegrin	71	0.25	2.2857142857142856	0.09859154929577464	4	0.3
259	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.3
260	His_Phos_1	153	0.5	76.0	0.006535947712418301	2	0.2
261	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.2
262	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.2
263	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.2
264	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	1	0.2
265	NTP_transf_2	79	1.0	38.5	0.02531645569620253	1	0.2
266	Gla	39	0.5	1.125	0.3076923076923077	2	0.2
267	PWWP	86	0.0	0.0	0.011627906976744186	1	0.2
268	TFIIS_C	25	1.0	5.25	0.16	4	0.2
269	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.2
270	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.2
271	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	6	0.2
272	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	2	0.2
273	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.2
274	BIR	60	1.0	14.0	0.06666666666666667	1	0.2
275	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.2
276	C1_1	42	1.0	4.25	0.19047619047619047	8	0.2
277	NHL	26	0.0	0.0	0.07692307692307693	1	0.2
278	WD40	29	0.0	0.0	0.06896551724137931	2	0.2
279	FG-GAP	16	1.0	3.0	0.25	3	0.2
280	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.2
281	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.2
282	Peptidase_M14	235	0.0	0.0	0.00851063829787234	2	0.2
283	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.2
284	Prok-RING_4	16	1.0	1.0	0.5	8	0.2
285	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.2
286	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.2
287	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.2
288	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.2
289	HMA	54	1.0	26.0	0.037037037037037035	1	0.2
290	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.2
291	CUB	93	1.0	30.0	0.03225806451612903	1	0.2
292	VWA_2	87	0.0	0.0	0.011494252873563218	1	0.2
293	E1-E2_ATPase	179	1.0	88.5	0.0111731843575419	1	0.2
294	zf-AN1	40	0.875	3.5	0.2	8	0.2
295	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.2
296	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.2
297	LIM	35	1.0	2.5	0.2857142857142857	6	0.2
298	DSPc	125	1.0	24.0	0.04	1	0.2
299	HlyIII	220	0.0	0.0	0.004545454545454545	4	0.2
300	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.2
301	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.2
302	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.2
303	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.2
304	SNF	515	0.0	0.0	0.007766990291262136	1	0.2
305	ArfGap	108	0.8	20.8	0.037037037037037035	5	0.2
306	zf-B_box	40	1.0	4.0	0.2	8	0.2
307	Disintegrin	71	0.2	1.8285714285714287	0.09859154929577464	5	0.2
308	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.2
309	His_Phos_1	153	0.5	76.0	0.006535947712418301	2	0.1
310	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.1
311	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.1
312	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.1
313	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	2	0.1
314	NTP_transf_2	79	1.0	38.5	0.02531645569620253	1	0.1
315	Gla	39	0.5	1.125	0.3076923076923077	2	0.1
316	PWWP	86	0.0	0.0	0.011627906976744186	1	0.1
317	TFIIS_C	25	1.0	5.25	0.16	4	0.1
318	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.1
319	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.1
320	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	6	0.1
321	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	3	0.1
322	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.1
323	BIR	60	1.0	14.0	0.06666666666666667	1	0.1
324	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.1
325	C1_1	42	1.0	4.25	0.19047619047619047	8	0.1
326	NHL	26	0.0	0.0	0.07692307692307693	1	0.1
327	WD40	29	0.0	0.0	0.06896551724137931	2	0.1
328	FG-GAP	16	1.0	3.0	0.25	3	0.1
329	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.1
330	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.1
331	Peptidase_M14	235	0.0	0.0	0.00851063829787234	2	0.1
332	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.1
333	Prok-RING_4	16	1.0	1.0	0.5	8	0.1
334	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.1
335	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.1
336	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.1
337	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.1
338	HMA	54	1.0	26.0	0.037037037037037035	1	0.1
339	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.1
340	CUB	93	1.0	30.0	0.03225806451612903	1	0.1
341	VWA_2	87	0.5	43.0	0.011494252873563218	2	0.1
342	E1-E2_ATPase	179	1.0	88.5	0.0111731843575419	1	0.1
343	zf-AN1	40	0.875	3.5	0.2	8	0.1
344	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.1
345	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.1
346	LIM	35	1.0	2.5	0.2857142857142857	7	0.1
347	DSPc	125	1.0	24.0	0.04	1	0.1
348	HlyIII	220	0.0	0.0	0.004545454545454545	5	0.1
349	zf-C4	54	1.0	5.0	0.16666666666666666	4	0.1
350	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.1
351	TSP_3	29	0.8	1.777777777777778	0.3103448275862069	10	0.1
352	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.1
353	SNF	515	0.0	0.0	0.007766990291262136	1	0.1
354	ArfGap	108	0.8	20.8	0.037037037037037035	5	0.1
355	Hemopexin	45	1.0	44.0	0.022222222222222223	1	0.1
356	zf-B_box	40	1.0	4.0	0.2	8	0.1
357	Disintegrin	71	0.3333333333333333	3.0476190476190474	0.09859154929577464	6	0.1
358	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	2	0.1
359	His_Phos_1	153	0.5	76.0	0.006535947712418301	2	0.05
360	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.05
361	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.05
362	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.05
363	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	2	0.05
364	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.05
365	Gla	39	0.5	1.125	0.3076923076923077	2	0.05
366	PWWP	86	0.0	0.0	0.011627906976744186	1	0.05
367	TFIIS_C	25	1.0	5.25	0.16	4	0.05
368	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.05
369	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.05
370	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	6	0.05
371	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	3	0.05
372	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.05
373	BIR	60	1.0	14.0	0.06666666666666667	2	0.05
374	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.05
375	C1_1	42	1.0	4.25	0.19047619047619047	8	0.05
376	Rhodanese	101	0.0	0.0	0.0297029702970297	1	0.05
377	NHL	26	0.0	0.0	0.07692307692307693	1	0.05
378	WD40	29	0.0	0.0	0.06896551724137931	2	0.05
379	FG-GAP	16	1.0	3.0	0.25	4	0.05
380	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.05
381	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.05
382	Peptidase_M14	235	0.0	0.0	0.00851063829787234	2	0.05
383	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.05
384	Prok-RING_4	16	1.0	1.0	0.5	8	0.05
385	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.05
386	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.05
387	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.05
388	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.05
389	HMA	54	1.0	26.0	0.037037037037037035	1	0.05
390	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.05
391	CUB	93	1.0	30.0	0.03225806451612903	1	0.05
392	VWA_2	87	0.5	43.0	0.011494252873563218	2	0.05
393	E1-E2_ATPase	179	1.0	88.5	0.0111731843575419	1	0.05
394	zf-AN1	40	0.875	3.5	0.2	8	0.05
395	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.05
396	Ldl_recept_a	13	1.0	5.5	0.15384615384615385	1	0.05
397	LIM	35	1.0	2.5	0.2857142857142857	8	0.05
398	DSPc	125	1.0	24.0	0.04	1	0.05
399	HlyIII	220	0.0	0.0	0.004545454545454545	5	0.05
400	zf-C4	54	1.0	5.0	0.16666666666666666	4	0.05
401	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.05
402	TSP_3	29	0.8	1.777777777777778	0.3103448275862069	10	0.05
403	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.05
404	SNF	515	0.0	0.0	0.007766990291262136	1	0.05
405	ArfGap	108	0.8	20.8	0.037037037037037035	5	0.05
406	Hemopexin	45	1.0	44.0	0.022222222222222223	1	0.05
407	zf-B_box	40	1.0	4.0	0.2	8	0.05
