	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
80	Fz	105	0.0	0.0	0.009523809523809525	1	0.8
81	Biotin_lipoyl	65	0.0	0.0	0.03076923076923077	2	0.8
82	Acetyltransf_1	18	1.0	3.5	0.2222222222222222	1	0.8
83	Ank_5	38	0.0	0.0	0.02631578947368421	1	0.8
84	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.8
85	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.8
86	DSPc	109	0.5	8.583333333333334	0.05504587155963303	2	0.8
87	BNR_2	177	1.0	34.4	0.02824858757062147	2	0.8
88	Abhydrolase_6	85	0.75	20.5	0.03529411764705882	4	0.8
89	p450	101	1.0	13.428571428571429	0.06930693069306931	1	0.8
90	Cpn60_TCP1	444	1.0	33.15384615384615	0.02927927927927928	2	0.7
91	UCH	251	0.0	0.0	0.01195219123505976	1	0.7
92	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	2	0.7
93	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.7
94	AA_permease_2	417	0.0	0.0	0.007194244604316547	1	0.7
95	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.7
96	Acyl-CoA_dh_M	54	0.0	0.0	0.14814814814814814	1	0.7
97	NDK	125	0.5	3.964285714285715	0.112	6	0.7
98	Cyt-b5	55	1.0	3.230769230769231	0.23636363636363636	3	0.7
99	LRR_6	22	0.0	0.0	0.22727272727272727	1	0.7
100	Y_phosphatase	134	0.6666666666666666	6.777777777777778	0.08955223880597014	3	0.7
101	TTL	152	0.0	0.0	0.006578947368421052	1	0.7
102	Oxysterol_BP	321	0.5	53.0	0.009345794392523364	2	0.7
103	Actin	336	0.0	0.0	0.008928571428571428	4	0.7
104	OTU	126	1.0	41.0	0.023809523809523808	1	0.7
105	Metallophos	153	0.75	18.375	0.0392156862745098	8	0.7
106	Glyco_transf_29	248	0.6666666666666666	14.363636363636362	0.04435483870967742	6	0.7
107	Abhydrolase_1	94	0.3333333333333333	15.333333333333332	0.02127659574468085	6	0.7
108	Rhodanese	87	0.0	0.0	0.011494252873563218	2	0.7
109	START	191	0.0	0.0	0.07853403141361257	4	0.7
110	SET	65	1.0	15.25	0.06153846153846154	2	0.7
111	PARP	94	1.0	22.5	0.0425531914893617	1	0.7
112	Cation_ATPase	83	1.0	12.833333333333334	0.07228915662650602	3	0.7
113	F420_oxidored	40	1.0	2.6363636363636367	0.275	5	0.7
114	AMP-binding_C	61	0.5	30.0	0.01639344262295082	2	0.7
115	Globin	37	1.0	1.6428571428571428	0.3783783783783784	1	0.7
116	Methyltransf_12	14	0.75	0.75	0.5	4	0.7
117	UDPGT	437	0.0	0.0	0.002288329519450801	2	0.7
118	Gal-bind_lectin	83	0.5	3.6500000000000004	0.12048192771084337	2	0.7
119	Peptidase_M10	110	0.75	8.416666666666668	0.08181818181818182	4	0.7
120	Peptidase_M14	236	0.5	8.576923076923077	0.05508474576271186	4	0.7
121	7tm_4	242	0.0	0.0	0.004132231404958678	33	0.7
122	IRK	314	0.0	0.0	0.022292993630573247	8	0.7
123	FGF	96	0.0	0.0	0.020833333333333332	2	0.7
124	HSP70	583	0.5	18.933333333333334	0.025728987993138937	8	0.7
125	DAGK_cat	121	0.6666666666666666	12.777777777777779	0.049586776859504134	6	0.7
126	Cadherin	71	0.0	0.0	0.028169014084507043	2	0.7
127	C2	83	0.0	0.0	0.060240963855421686	1	0.7
128	Pro_isomerase	127	0.1111111111111111	1.45679012345679	0.07086614173228346	9	0.7
129	NAD_binding_8	22	1.0	1.2	0.45454545454545453	1	0.7
130	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	3	0.7
131	ECH_1	144	0.3333333333333333	9.266666666666666	0.034722222222222224	9	0.7
132	Exo_endo_phos	181	0.16666666666666666	29.999999999999996	0.0055248618784530384	6	0.7
133	Fz	105	0.0	0.0	0.009523809523809525	1	0.7
134	Biotin_lipoyl	65	0.0	0.0	0.03076923076923077	2	0.7
135	Acetyltransf_1	18	1.0	3.5	0.2222222222222222	1	0.7
136	Ank_5	38	0.0	0.0	0.02631578947368421	1	0.7
137	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.7
138	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.7
139	DSPc	109	0.5	8.583333333333334	0.05504587155963303	2	0.7
140	BNR_2	177	1.0	34.4	0.02824858757062147	2	0.7
141	Trypsin_2	119	0.0	0.0	0.025210084033613446	1	0.7
142	Abhydrolase_6	85	0.75	20.5	0.03529411764705882	4	0.7
143	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.7
144	p450	101	1.0	13.428571428571429	0.06930693069306931	1	0.7
145	Cpn60_TCP1	444	1.0	33.15384615384615	0.02927927927927928	2	0.6
146	UCH	251	0.0	0.0	0.01195219123505976	2	0.6
147	Aminotran_1_2	157	0.75	16.07142857142857	0.044585987261146494	4	0.6
148	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.6
149	Methyltransf_23	67	0.5	5.083333333333333	0.08955223880597014	2	0.6
150	AA_permease_2	417	0.0	0.0	0.007194244604316547	1	0.6
151	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.6
152	Acyl-CoA_dh_M	54	0.0	0.0	0.14814814814814814	1	0.6
153	NDK	125	0.5	3.964285714285715	0.112	6	0.6
154	Cyt-b5	55	1.0	3.230769230769231	0.23636363636363636	3	0.6
155	LRR_6	22	0.0	0.0	0.22727272727272727	1	0.6
156	Y_phosphatase	134	0.6666666666666666	6.777777777777778	0.08955223880597014	3	0.6
157	TTL	152	0.0	0.0	0.006578947368421052	3	0.6
158	Oxysterol_BP	321	0.5	53.0	0.009345794392523364	4	0.6
159	Actin	336	0.14285714285714285	15.857142857142856	0.008928571428571428	7	0.6
160	OTU	126	1.0	41.0	0.023809523809523808	1	0.6
161	Metallophos	153	0.75	18.375	0.0392156862745098	8	0.6
162	Glyco_transf_29	248	0.5	10.772727272727272	0.04435483870967742	10	0.6
163	Abhydrolase_1	94	0.3333333333333333	15.333333333333332	0.02127659574468085	6	0.6
164	Rhodanese	87	0.0	0.0	0.011494252873563218	2	0.6
165	START	191	0.0	0.0	0.07853403141361257	4	0.6
166	SET	65	1.0	15.25	0.06153846153846154	2	0.6
167	PARP	94	1.0	22.5	0.0425531914893617	1	0.6
168	Cation_ATPase	83	1.0	12.833333333333334	0.07228915662650602	3	0.6
169	F420_oxidored	40	1.0	2.6363636363636367	0.275	6	0.6
170	AMP-binding_C	61	0.3333333333333333	20.0	0.01639344262295082	3	0.6
171	Globin	37	1.0	1.6428571428571428	0.3783783783783784	1	0.6
172	Methyltransf_12	14	0.8	0.8	0.5	5	0.6
173	UDPGT	437	0.0	0.0	0.002288329519450801	2	0.6
174	Gal-bind_lectin	83	0.5	3.6500000000000004	0.12048192771084337	2	0.6
175	Peptidase_M10	110	0.75	8.416666666666668	0.08181818181818182	4	0.6
176	Peptidase_M14	236	0.3333333333333333	5.717948717948717	0.05508474576271186	6	0.6
177	7tm_4	242	0.0	0.0	0.004132231404958678	33	0.6
178	IRK	314	0.0	0.0	0.022292993630573247	10	0.6
179	FGF	96	0.0	0.0	0.020833333333333332	2	0.6
180	HSP70	583	0.5	18.933333333333334	0.025728987993138937	8	0.6
181	DAGK_cat	121	0.5714285714285714	10.952380952380953	0.049586776859504134	7	0.6
182	Cadherin	71	0.0	0.0	0.028169014084507043	2	0.6
183	C2	83	0.5	7.800000000000001	0.060240963855421686	2	0.6
184	Pro_isomerase	127	0.1111111111111111	1.45679012345679	0.07086614173228346	9	0.6
185	NAD_binding_8	22	1.0	1.2	0.45454545454545453	1	0.6
186	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	3	0.6
187	ECH_1	144	0.4	11.120000000000001	0.034722222222222224	10	0.6
188	Exo_endo_phos	181	0.16666666666666666	29.999999999999996	0.0055248618784530384	6	0.6
189	Fz	105	0.0	0.0	0.009523809523809525	1	0.6
190	Biotin_lipoyl	65	0.0	0.0	0.03076923076923077	2	0.6
191	Acetyltransf_1	18	1.0	3.5	0.2222222222222222	1	0.6
192	Ank_5	38	0.0	0.0	0.02631578947368421	2	0.6
193	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.6
194	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.6
195	DSPc	109	0.5	8.583333333333334	0.05504587155963303	2	0.6
196	BNR_2	177	0.5	17.2	0.02824858757062147	4	0.6
197	Trypsin_2	119	0.0	0.0	0.025210084033613446	2	0.6
198	tRNA-synt_1	520	0.0	0.0	0.0038461538461538464	1	0.6
199	Abhydrolase_6	85	0.75	20.5	0.03529411764705882	4	0.6
200	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	2	0.6
201	Aldedh	291	1.0	12.227272727272727	0.07560137457044673	1	0.6
202	p450	101	1.0	13.428571428571429	0.06930693069306931	1	0.6
203	RNase_T	142	1.0	13.2	0.07042253521126761	1	0.6
204	Methyltransf_11	10	1.0	1.0	0.5	1	0.6
205	Fibrinogen_C	188	0.0	0.0	0.02127659574468085	1	0.6
206	Cpn60_TCP1	444	1.0	33.15384615384615	0.02927927927927928	2	0.5
207	UCH	251	0.0	0.0	0.01195219123505976	2	0.5
208	Aminotran_1_2	157	0.75	16.07142857142857	0.044585987261146494	4	0.5
209	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.5
210	Methyltransf_23	67	0.6666666666666666	6.777777777777778	0.08955223880597014	3	0.5
211	AA_permease_2	417	0.0	0.0	0.007194244604316547	2	0.5
212	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.5
213	Acyl-CoA_dh_M	54	0.0	0.0	0.14814814814814814	1	0.5
214	NDK	125	0.42857142857142855	3.3979591836734695	0.112	7	0.5
215	Cyt-b5	55	1.0	3.230769230769231	0.23636363636363636	3	0.5
216	LRR_6	22	0.0	0.0	0.22727272727272727	1	0.5
217	Y_phosphatase	134	0.4	4.066666666666667	0.08955223880597014	5	0.5
218	TTL	152	0.0	0.0	0.006578947368421052	4	0.5
219	Oxysterol_BP	321	0.5	53.0	0.009345794392523364	4	0.5
220	Actin	336	0.2222222222222222	24.666666666666664	0.008928571428571428	9	0.5
221	OTU	126	0.5	20.5	0.023809523809523808	2	0.5
222	Metallophos	153	0.75	18.375	0.0392156862745098	8	0.5
223	Glyco_transf_29	248	0.5833333333333334	12.568181818181818	0.04435483870967742	12	0.5
224	Abhydrolase_1	94	0.3333333333333333	15.333333333333332	0.02127659574468085	6	0.5
225	Rhodanese	87	0.0	0.0	0.011494252873563218	2	0.5
226	START	191	0.0	0.0	0.07853403141361257	4	0.5
227	SET	65	1.0	15.25	0.06153846153846154	2	0.5
228	PARP	94	1.0	22.5	0.0425531914893617	1	0.5
229	CBS	7	1.0	2.5	0.2857142857142857	1	0.5
230	Cation_ATPase	83	1.0	12.833333333333334	0.07228915662650602	3	0.5
231	F420_oxidored	40	0.8571428571428571	2.25974025974026	0.275	7	0.5
232	AMP-binding_C	61	0.3333333333333333	20.0	0.01639344262295082	3	0.5
233	Globin	37	1.0	1.6428571428571428	0.3783783783783784	1	0.5
234	Methyltransf_12	14	0.8	0.8	0.5	5	0.5
235	UDPGT	437	0.0	0.0	0.002288329519450801	2	0.5
236	Gal-bind_lectin	83	0.5	3.6500000000000004	0.12048192771084337	2	0.5
237	Peptidase_M10	110	0.75	8.416666666666668	0.08181818181818182	4	0.5
238	Peptidase_M14	236	0.3333333333333333	5.717948717948717	0.05508474576271186	6	0.5
239	7tm_4	242	0.0	0.0	0.004132231404958678	34	0.5
240	IRK	314	0.0	0.0	0.022292993630573247	11	0.5
241	FGF	96	0.0	0.0	0.020833333333333332	3	0.5
242	HSP70	583	0.4444444444444444	16.82962962962963	0.025728987993138937	9	0.5
243	DAGK_cat	121	0.5714285714285714	10.952380952380953	0.049586776859504134	7	0.5
244	Cadherin	71	0.0	0.0	0.028169014084507043	2	0.5
245	C2	83	0.5	7.800000000000001	0.060240963855421686	2	0.5
246	Pro_isomerase	127	0.1111111111111111	1.45679012345679	0.07086614173228346	9	0.5
247	NAD_binding_8	22	1.0	1.2	0.45454545454545453	1	0.5
248	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	3	0.5
249	ECH_1	144	0.4	11.120000000000001	0.034722222222222224	10	0.5
250	Exo_endo_phos	181	0.16666666666666666	29.999999999999996	0.0055248618784530384	6	0.5
251	Fz	105	0.0	0.0	0.009523809523809525	1	0.5
252	Biotin_lipoyl	65	0.0	0.0	0.03076923076923077	3	0.5
253	Mito_carr	91	1.0	4.352941176470588	0.18681318681318682	1	0.5
254	Acetyltransf_1	18	1.0	3.5	0.2222222222222222	1	0.5
255	Ank_5	38	0.0	0.0	0.02631578947368421	2	0.5
256	Sulfatase	275	0.5	19.142857142857142	0.025454545454545455	2	0.5
257	Tubulin	96	1.0	12.714285714285715	0.07291666666666667	1	0.5
258	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.5
259	Methyltransf_25	13	1.0	2.25	0.3076923076923077	1	0.5
260	DSPc	109	0.6666666666666666	11.444444444444443	0.05504587155963303	3	0.5
261	BNR_2	177	0.5	17.2	0.02824858757062147	6	0.5
262	Trypsin_2	119	0.0	0.0	0.025210084033613446	6	0.5
263	tRNA-synt_1	520	0.0	0.0	0.0038461538461538464	1	0.5
264	Abhydrolase_6	85	0.75	20.5	0.03529411764705882	4	0.5
265	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	2	0.5
266	WH1	110	0.0	0.0	0.08181818181818182	1	0.5
267	Hydrolase	125	0.5	15.125	0.032	2	0.5
268	Aldedh	291	1.0	12.227272727272727	0.07560137457044673	1	0.5
269	PX	112	1.0	15.0	0.0625	1	0.5
270	p450	101	0.5	6.714285714285714	0.06930693069306931	2	0.5
271	PI-PLC-X	129	0.0	0.0	0.06201550387596899	1	0.5
272	RNase_T	142	0.6666666666666666	8.799999999999999	0.07042253521126761	3	0.5
273	Methyltransf_11	10	1.0	1.0	0.5	2	0.5
274	Fibrinogen_C	188	0.0	0.0	0.02127659574468085	1	0.5
275	Cpn60_TCP1	444	0.5	16.576923076923077	0.02927927927927928	4	0.4
276	UCH	251	0.25	20.666666666666668	0.01195219123505976	4	0.4
277	Aminotran_1_2	157	0.75	16.07142857142857	0.044585987261146494	4	0.4
278	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.4
279	Methyltransf_23	67	0.6666666666666666	6.777777777777778	0.08955223880597014	3	0.4
280	AA_permease_2	417	0.0	0.0	0.007194244604316547	2	0.4
281	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.4
282	PDEase_I	128	1.0	15.0	0.0625	1	0.4
283	Acyl-CoA_dh_M	54	0.0	0.0	0.14814814814814814	1	0.4
284	NDK	125	0.42857142857142855	3.3979591836734695	0.112	7	0.4
285	Cyt-b5	55	1.0	3.230769230769231	0.23636363636363636	3	0.4
286	LRR_6	22	0.0	0.0	0.22727272727272727	1	0.4
287	Y_phosphatase	134	0.5	5.083333333333333	0.08955223880597014	6	0.4
288	JmjN	28	0.0	0.0	0.14285714285714285	1	0.4
289	TTL	152	0.0	0.0	0.006578947368421052	6	0.4
290	TSP_1	29	0.0	0.0	0.034482758620689655	1	0.4
291	Oxysterol_BP	321	0.4	42.400000000000006	0.009345794392523364	5	0.4
292	Actin	336	0.23076923076923078	25.615384615384617	0.008928571428571428	13	0.4
293	OTU	126	0.25	10.25	0.023809523809523808	4	0.4
294	Metallophos	153	0.75	18.375	0.0392156862745098	8	0.4
295	Glyco_transf_29	248	0.4375	9.426136363636363	0.04435483870967742	16	0.4
296	Abhydrolase_1	94	0.3333333333333333	15.333333333333332	0.02127659574468085	6	0.4
297	Rhodanese	87	0.0	0.0	0.011494252873563218	3	0.4
298	START	191	0.25	2.9333333333333336	0.07853403141361257	8	0.4
299	SET	65	1.0	15.25	0.06153846153846154	2	0.4
300	PARP	94	0.75	16.875	0.0425531914893617	4	0.4
301	CBS	7	1.0	2.5	0.2857142857142857	2	0.4
302	Cation_ATPase	83	1.0	12.833333333333334	0.07228915662650602	3	0.4
303	F420_oxidored	40	0.8571428571428571	2.25974025974026	0.275	7	0.4
304	cNMP_binding	32	1.0	3.0	0.25	1	0.4
305	AMP-binding_C	61	0.3333333333333333	20.0	0.01639344262295082	3	0.4
306	Globin	37	1.0	1.6428571428571428	0.3783783783783784	2	0.4
307	Methyltransf_12	14	0.8	0.8	0.5	5	0.4
308	UDPGT	437	0.0	0.0	0.002288329519450801	2	0.4
309	Gal-bind_lectin	83	0.5	3.6500000000000004	0.12048192771084337	2	0.4
310	Peptidase_M10	110	0.75	8.416666666666668	0.08181818181818182	4	0.4
311	Peptidase_M14	236	0.3333333333333333	5.717948717948717	0.05508474576271186	6	0.4
312	7tm_4	242	0.0	0.0	0.004132231404958678	36	0.4
313	IRK	314	0.07692307692307693	3.373626373626374	0.022292993630573247	13	0.4
314	Annexin	43	0.0	0.0	0.023255813953488372	1	0.4
315	FGF	96	0.0	0.0	0.020833333333333332	3	0.4
316	HSP70	583	0.4444444444444444	16.82962962962963	0.025728987993138937	9	0.4
317	DAGK_cat	121	0.5714285714285714	10.952380952380953	0.049586776859504134	7	0.4
318	Cadherin	71	0.0	0.0	0.028169014084507043	2	0.4
319	C2	83	0.5	7.800000000000001	0.060240963855421686	2	0.4
320	Pro_isomerase	127	0.1111111111111111	1.45679012345679	0.07086614173228346	9	0.4
321	NAD_binding_8	22	1.0	1.2	0.45454545454545453	1	0.4
322	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	3	0.4
323	ECH_1	144	0.4	11.120000000000001	0.034722222222222224	10	0.4
324	Exo_endo_phos	181	0.16666666666666666	29.999999999999996	0.0055248618784530384	6	0.4
325	Fz	105	0.0	0.0	0.009523809523809525	1	0.4
326	Biotin_lipoyl	65	0.0	0.0	0.03076923076923077	3	0.4
327	Mito_carr	91	1.0	4.352941176470588	0.18681318681318682	1	0.4
328	Acetyltransf_1	18	1.0	3.5	0.2222222222222222	1	0.4
329	Ank_5	38	0.0	0.0	0.02631578947368421	2	0.4
330	Sulfatase	275	0.5	19.142857142857142	0.025454545454545455	2	0.4
331	Tubulin	96	1.0	12.714285714285715	0.07291666666666667	1	0.4
332	AAA_18	73	1.0	8.125	0.1095890410958904	3	0.4
333	Methyltransf_25	13	1.0	2.25	0.3076923076923077	1	0.4
334	MBT	42	0.0	0.0	0.047619047619047616	1	0.4
335	UCH_1	287	0.0	0.0	0.010452961672473868	1	0.4
336	DSPc	109	0.75	12.875	0.05504587155963303	4	0.4
337	BNR_2	177	0.5	17.2	0.02824858757062147	6	0.4
338	Trypsin_2	119	0.0	0.0	0.025210084033613446	6	0.4
339	tRNA-synt_1	520	0.0	0.0	0.0038461538461538464	1	0.4
340	Abhydrolase_6	85	0.6	16.400000000000002	0.03529411764705882	5	0.4
341	Glycos_transf_2	76	0.5	4.25	0.10526315789473684	4	0.4
342	WH1	110	0.0	0.0	0.08181818181818182	1	0.4
343	Hydrolase	125	0.6666666666666666	20.166666666666664	0.032	3	0.4
344	Aldedh	291	1.0	12.227272727272727	0.07560137457044673	3	0.4
345	PX	112	0.5	7.5	0.0625	2	0.4
346	GST_N	22	1.0	1.4444444444444444	0.4090909090909091	1	0.4
347	PDZ	57	0.0	0.0	0.017543859649122806	1	0.4
348	p450	101	0.6666666666666666	8.952380952380953	0.06930693069306931	3	0.4
349	PI-PLC-X	129	0.0	0.0	0.06201550387596899	2	0.4
350	RNase_T	142	0.8	10.56	0.07042253521126761	5	0.4
351	Methyltransf_11	10	1.0	1.0	0.5	3	0.4
352	Fibrinogen_C	188	0.0	0.0	0.02127659574468085	2	0.4
353	Cpn60_TCP1	444	0.5	16.576923076923077	0.02927927927927928	4	0.3
354	UCH	251	0.2	16.533333333333335	0.01195219123505976	5	0.3
355	Aminotran_1_2	157	0.6	12.857142857142856	0.044585987261146494	5	0.3
356	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.3
357	Acyl-CoA_dh_N	101	0.0	0.0	0.0297029702970297	1	0.3
358	Methyltransf_23	67	0.75	7.625	0.08955223880597014	4	0.3
359	AA_permease_2	417	0.0	0.0	0.007194244604316547	2	0.3
360	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.3
361	PDEase_I	128	1.0	15.0	0.0625	1	0.3
362	Neur_chan_LBD	112	0.5	18.166666666666664	0.026785714285714284	2	0.3
363	Acyl-CoA_dh_M	54	0.0	0.0	0.14814814814814814	1	0.3
364	NDK	125	0.4444444444444444	3.5238095238095237	0.112	9	0.3
365	Cyt-b5	55	1.0	3.230769230769231	0.23636363636363636	3	0.3
366	LRR_6	22	0.0	0.0	0.22727272727272727	1	0.3
367	Y_phosphatase	134	0.5	5.083333333333333	0.08955223880597014	8	0.3
368	JmjN	28	0.0	0.0	0.14285714285714285	1	0.3
369	TTL	152	0.09090909090909091	13.727272727272728	0.006578947368421052	11	0.3
370	TSP_1	29	0.0	0.0	0.034482758620689655	1	0.3
371	Oxysterol_BP	321	0.2857142857142857	30.285714285714285	0.009345794392523364	7	0.3
372	Actin	336	0.17647058823529413	19.58823529411765	0.008928571428571428	17	0.3
373	OTU	126	0.25	10.25	0.023809523809523808	4	0.3
374	Metallophos	153	0.6	14.700000000000001	0.0392156862745098	10	0.3
375	BIR	59	0.0	0.0	0.15254237288135594	1	0.3
376	Glyco_transf_29	248	0.4444444444444444	9.575757575757574	0.04435483870967742	18	0.3
377	Abhydrolase_1	94	0.3333333333333333	15.333333333333332	0.02127659574468085	6	0.3
378	Rhodanese	87	0.0	0.0	0.011494252873563218	4	0.3
379	START	191	0.2	2.346666666666667	0.07853403141361257	10	0.3
380	SET	65	1.0	15.25	0.06153846153846154	4	0.3
381	PARP	94	0.75	16.875	0.0425531914893617	4	0.3
