	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
71	Anticodon_1	92	0.13333333333333333	0.5481481481481482	0.1956521739130435	15	0.01
72	Ribosomal_S4	61	0.7142857142857143	0.29900332225913623	0.7049180327868853	42	0.01
73	TPR_17	31	0.5789473684210527	0.41812865497076024	0.5806451612903226	19	0.01
74	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.01
75	LRR_8	52	0.375	0.7720588235294118	0.3269230769230769	32	0.01
76	Helicase_C	35	0.6666666666666666	1.9259259259259258	0.2571428571428571	3	0.01
77	dsrm	63	0.6176470588235294	0.5268166089965398	0.5396825396825397	34	0.01
78	S1	60	0.17142857142857143	1.1142857142857143	0.13333333333333333	35	0.01
79	TPR_1	29	0.6666666666666666	0.6222222222222222	0.5172413793103449	12	0.01
80	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.01
81	tRNA-synt_1	511	0.0	0.0	0.09784735812133072	2	0.01
82	Ribosomal_L7Ae	84	0.48	0.64	0.42857142857142855	50	0.01
83	RNase_T	161	0.2608695652173913	2.209718670076726	0.10559006211180125	23	0.01
