	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
142	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.4
143	TSP_3	29	0.875	1.9444444444444444	0.3103448275862069	8	0.4
144	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.4
145	BIR	60	1.0	14.0	0.06666666666666667	3	0.4
146	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	1	0.4
147	C1_1	42	1.0	4.25	0.19047619047619047	7	0.4
148	zf-B_box	40	1.0	4.0	0.2	7	0.4
149	HlyIII	220	0.0	0.0	0.004545454545454545	3	0.4
150	OLF	241	0.0	0.0	0.012448132780082987	1	0.4
151	Ricin_B_lectin	110	0.0	0.0	0.00909090909090909	1	0.4
152	Metallophos	116	1.0	22.2	0.04310344827586207	3	0.4
153	ArfGap	108	0.8	20.8	0.037037037037037035	5	0.4
154	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.4
155	zf-MYND	38	1.0	3.75	0.21052631578947367	6	0.4
156	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	3	0.4
157	HMA	54	1.0	26.0	0.037037037037037035	2	0.4
158	Ldl_recept_b	38	0.0	0.0	0.02631578947368421	1	0.4
159	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.4
160	TFIIS_C	25	1.0	5.25	0.16	4	0.4
161	Exo_endo_phos	188	0.5	93.5	0.005319148936170213	2	0.4
162	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.4
163	Disintegrin	71	0.2	1.8285714285714287	0.09859154929577464	5	0.4
164	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.4
165	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.4
166	PDEase_I	163	1.0	39.75	0.024539877300613498	2	0.4
167	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	3	0.4
168	NHL	26	0.0	0.0	0.07692307692307693	1	0.4
169	FYVE	64	1.0	7.0	0.125	8	0.4
170	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.4
171	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	2	0.4
172	Prok-RING_4	16	1.0	1.0	0.5	7	0.4
173	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.4
174	Neur_chan_LBD	199	0.0	0.0	0.01507537688442211	4	0.3
175	E1-E2_ATPase	179	0.0	0.0	0.0111731843575419	1	0.3
176	Integrin_alpha2	429	0.0	0.0	0.002331002331002331	1	0.3
177	FGF	106	0.0	0.0	0.009433962264150943	1	0.3
178	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	2	0.3
179	RNase_T	145	1.0	71.5	0.013793103448275862	1	0.3
180	CUB	93	0.0	0.0	0.03225806451612903	1	0.3
181	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.3
182	Carb_anhydrase	200	0.0	0.0	0.015	1	0.3
183	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	4	0.3
184	Rhodanese	101	0.0	0.0	0.0297029702970297	1	0.3
185	FG-GAP	16	1.0	3.0	0.25	3	0.3
186	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.3
187	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.3
188	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.3
189	Notch	30	0.6	3.8999999999999995	0.13333333333333333	5	0.3
190	Cpn60_TCP1	462	1.0	461.0	0.0021645021645021645	1	0.3
191	Sulfatase	269	1.0	66.25	0.01486988847583643	1	0.3
192	DSPc	125	1.0	24.0	0.04	1	0.3
193	Peptidase_M14	235	0.4	46.6	0.00851063829787234	5	0.3
194	zf-C4	54	0.75	3.75	0.16666666666666666	4	0.3
195	C1q	109	0.0	0.0	0.009174311926605505	1	0.3
196	Pre-SET	82	0.8333333333333334	6.7592592592592595	0.10975609756097561	6	0.3
197	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.3
198	Gla	39	0.8333333333333334	1.8750000000000002	0.3076923076923077	6	0.3
199	WD40	29	0.0	0.0	0.06896551724137931	2	0.3
200	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.3
201	EF-hand_6	5	1.0	0.25	0.8	1	0.3
202	zf-AN1	40	1.0	4.0	0.2	8	0.3
203	His_Phos_1	153	0.25	38.0	0.006535947712418301	4	0.3
204	LIM	35	1.0	2.5	0.2857142857142857	7	0.3
205	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.3
206	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	1	0.3
207	TSP_3	29	0.875	1.9444444444444444	0.3103448275862069	8	0.3
208	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.3
209	BIR	60	1.0	14.0	0.06666666666666667	4	0.3
210	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	2	0.3
211	C1_1	42	1.0	4.25	0.19047619047619047	7	0.3
212	zf-B_box	40	1.0	4.0	0.2	8	0.3
213	TNFR_c6	32	0.0	0.0	0.03125	1	0.3
214	HlyIII	220	0.0	0.0	0.004545454545454545	3	0.3
215	OLF	241	0.0	0.0	0.012448132780082987	1	0.3
216	Ricin_B_lectin	110	0.0	0.0	0.00909090909090909	2	0.3
217	Metallophos	116	1.0	22.2	0.04310344827586207	5	0.3
218	ArfGap	108	0.8	20.8	0.037037037037037035	5	0.3
219	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.3
220	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.3
221	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	3	0.3
222	HMA	54	1.0	26.0	0.037037037037037035	2	0.3
223	Ldl_recept_b	38	0.0	0.0	0.02631578947368421	1	0.3
224	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	3	0.3
225	TFIIS_C	25	1.0	5.25	0.16	4	0.3
226	Exo_endo_phos	188	0.3333333333333333	62.333333333333336	0.005319148936170213	3	0.3
227	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.3
228	Disintegrin	71	0.18181818181818182	1.6623376623376624	0.09859154929577464	11	0.3
229	Peptidase_M10	83	0.6666666666666666	3.5897435897435894	0.1566265060240964	3	0.3
230	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.3
231	PDEase_I	163	1.0	39.75	0.024539877300613498	2	0.3
232	Lectin_C	51	0.0	0.0	0.058823529411764705	1	0.3
233	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	4	0.3
234	NHL	26	0.0	0.0	0.07692307692307693	1	0.3
235	Cadherin_2	80	1.0	10.428571428571429	0.0875	1	0.3
236	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.3
237	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.3
238	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	5	0.3
239	Prok-RING_4	16	1.0	1.0	0.5	7	0.3
240	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.3
241	Neur_chan_LBD	199	0.0	0.0	0.01507537688442211	6	0.2
242	E1-E2_ATPase	179	0.0	0.0	0.0111731843575419	2	0.2
243	Integrin_alpha2	429	0.0	0.0	0.002331002331002331	3	0.2
244	FGF	106	0.0	0.0	0.009433962264150943	1	0.2
245	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	2	0.2
246	RNase_T	145	1.0	71.5	0.013793103448275862	2	0.2
247	CUB	93	0.5	15.0	0.03225806451612903	2	0.2
248	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.2
249	Carb_anhydrase	200	0.0	0.0	0.015	3	0.2
250	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	6	0.2
251	Rhodanese	101	0.0	0.0	0.0297029702970297	1	0.2
252	FG-GAP	16	1.0	3.0	0.25	3	0.2
253	ZZ	44	0.6666666666666666	2.5925925925925926	0.20454545454545456	9	0.2
254	THAP	89	1.0	13.833333333333334	0.06741573033707865	2	0.2
255	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.2
256	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.2
257	Notch	30	0.5	3.25	0.13333333333333333	6	0.2
258	Cpn60_TCP1	462	1.0	461.0	0.0021645021645021645	1	0.2
259	Sulfatase	269	1.0	66.25	0.01486988847583643	3	0.2
260	DSPc	125	0.75	18.0	0.04	4	0.2
261	Peptidase_M14	235	0.3333333333333333	38.83333333333333	0.00851063829787234	6	0.2
262	zf-C4	54	0.8	4.0	0.16666666666666666	10	0.2
263	C1q	109	0.0	0.0	0.009174311926605505	1	0.2
264	Methyltransf_23	159	0.0	0.0	0.012578616352201259	2	0.2
265	Pre-SET	82	0.8571428571428571	6.9523809523809526	0.10975609756097561	7	0.2
266	Aldedh	430	0.0	0.0	0.002325581395348837	1	0.2
267	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.2
268	Crystall	73	0.0	0.0	0.0273972602739726	1	0.2
269	Gla	39	0.7142857142857143	1.6071428571428572	0.3076923076923077	7	0.2
270	WD40	29	0.0	0.0	0.06896551724137931	2	0.2
271	zf-CCHC	11	1.0	1.2	0.45454545454545453	5	0.2
272	EF-hand_6	5	1.0	0.25	0.8	1	0.2
273	zf-AN1	40	1.0	4.0	0.2	8	0.2
274	His_Phos_1	153	0.25	38.0	0.006535947712418301	4	0.2
275	LIM	35	1.0	2.5	0.2857142857142857	7	0.2
276	SNF	515	0.0	0.0	0.007766990291262136	1	0.2
277	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.2
278	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	4	0.2
279	TSP_3	29	0.9	2.0	0.3103448275862069	10	0.2
280	GATA	35	0.8	2.3111111111111113	0.2571428571428571	5	0.2
281	BIR	60	0.6666666666666666	9.333333333333334	0.06666666666666667	6	0.2
282	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	6	0.2
283	C1_1	42	1.0	4.25	0.19047619047619047	7	0.2
284	zf-B_box	40	1.0	4.0	0.2	8	0.2
285	TNFR_c6	32	0.0	0.0	0.03125	4	0.2
286	HlyIII	220	0.0	0.0	0.004545454545454545	3	0.2
287	OLF	241	0.0	0.0	0.012448132780082987	3	0.2
288	Ricin_B_lectin	110	0.0	0.0	0.00909090909090909	5	0.2
289	Metallophos	116	1.0	22.2	0.04310344827586207	5	0.2
290	ArfGap	108	0.6666666666666666	17.333333333333332	0.037037037037037035	6	0.2
291	Peptidase_C1	197	0.0	0.0	0.015228426395939087	5	0.2
292	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.2
293	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	3	0.2
294	HMA	54	1.0	26.0	0.037037037037037035	2	0.2
295	Ldl_recept_b	38	0.0	0.0	0.02631578947368421	1	0.2
296	Fibrinogen_C	210	0.2857142857142857	29.71428571428571	0.009523809523809525	7	0.2
297	TFIIS_C	25	0.5714285714285714	3.0	0.16	7	0.2
298	Exo_endo_phos	188	0.3333333333333333	62.333333333333336	0.005319148936170213	3	0.2
299	zf-H2C2_5	21	0.8	3.4000000000000004	0.19047619047619047	5	0.2
300	Disintegrin	71	0.26666666666666666	2.438095238095238	0.09859154929577464	15	0.2
301	Peptidase_M10	83	0.8333333333333334	4.487179487179487	0.1566265060240964	6	0.2
302	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.2
303	PDEase_I	163	0.6666666666666666	26.499999999999996	0.024539877300613498	3	0.2
304	Lectin_C	51	0.0	0.0	0.058823529411764705	1	0.2
305	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	4	0.2
306	NHL	26	0.0	0.0	0.07692307692307693	1	0.2
307	Cadherin_2	80	1.0	10.428571428571429	0.0875	4	0.2
308	FYVE	64	0.8	5.6000000000000005	0.125	10	0.2
309	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.2
310	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	6	0.2
311	Prok-RING_4	16	1.0	1.0	0.5	7	0.2
312	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.2
313	Neur_chan_LBD	199	0.0	0.0	0.01507537688442211	8	0.1
314	E1-E2_ATPase	179	0.0	0.0	0.0111731843575419	4	0.1
315	Integrin_alpha2	429	0.125	53.50000000000001	0.002331002331002331	8	0.1
316	FGF	106	0.0	0.0	0.009433962264150943	2	0.1
317	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	3	0.1
318	RNase_T	145	1.0	71.5	0.013793103448275862	2	0.1
319	CUB	93	0.3333333333333333	10.0	0.03225806451612903	3	0.1
320	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.1
321	Carb_anhydrase	200	0.1111111111111111	7.296296296296296	0.015	9	0.1
322	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	6	0.1
323	Rhodanese	101	0.0	0.0	0.0297029702970297	2	0.1
324	FG-GAP	16	1.0	3.0	0.25	4	0.1
325	Hemopexin	45	1.0	44.0	0.022222222222222223	1	0.1
326	ZZ	44	0.7	2.7222222222222223	0.20454545454545456	10	0.1
327	THAP	89	1.0	13.833333333333334	0.06741573033707865	2	0.1
328	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.1
329	zf-CXXC	41	0.8888888888888888	3.6666666666666665	0.1951219512195122	9	0.1
330	Notch	30	0.5714285714285714	3.714285714285714	0.13333333333333333	7	0.1
331	Cpn60_TCP1	462	0.5	230.5	0.0021645021645021645	2	0.1
332	Sulfatase	269	0.5714285714285714	37.857142857142854	0.01486988847583643	7	0.1
333	DSPc	125	0.6	14.4	0.04	5	0.1
334	Peptidase_M14	235	0.2857142857142857	33.285714285714285	0.00851063829787234	7	0.1
335	zf-C4	54	0.7272727272727273	3.6363636363636362	0.16666666666666666	11	0.1
336	C1q	109	0.0	0.0	0.009174311926605505	4	0.1
337	Methyltransf_23	159	0.0	0.0	0.012578616352201259	3	0.1
338	Pre-SET	82	0.75	6.083333333333334	0.10975609756097561	12	0.1
339	Aldedh	430	0.0	0.0	0.002325581395348837	5	0.1
340	Transglut_core	101	0.0	0.0	0.009900990099009901	3	0.1
341	Crystall	73	0.0	0.0	0.0273972602739726	2	0.1
342	Cation_ATPase_C	172	0.0	0.0	0.005813953488372093	1	0.1
343	Gla	39	0.8	1.8000000000000003	0.3076923076923077	10	0.1
344	WD40	29	0.0	0.0	0.06896551724137931	3	0.1
345	zf-CCHC	11	0.8333333333333334	1.0	0.45454545454545453	6	0.1
346	EF-hand_6	5	1.0	0.25	0.8	4	0.1
347	zf-AN1	40	0.8888888888888888	3.5555555555555554	0.2	9	0.1
348	His_Phos_1	153	0.2	30.400000000000002	0.006535947712418301	5	0.1
349	LIM	35	1.0	2.5	0.2857142857142857	8	0.1
350	SNF	515	0.0	0.0	0.007766990291262136	5	0.1
351	PHD_2	31	0.8571428571428571	1.5584415584415583	0.3548387096774194	7	0.1
352	tRNA-synt_1	578	0.0	0.0	0.0017301038062283738	10	0.1
353	TSP_3	29	0.75	1.6666666666666665	0.3103448275862069	12	0.1
354	GATA	35	0.5	1.4444444444444444	0.2571428571428571	8	0.1
355	BIR	60	0.6666666666666666	9.333333333333334	0.06666666666666667	6	0.1
356	Glyco_hydro_31	432	0.0	0.0	0.006944444444444444	8	0.1
357	GAF	123	0.0	0.0	0.008130081300813009	1	0.1
358	C1_1	42	1.0	4.25	0.19047619047619047	7	0.1
359	zf-B_box	40	1.0	4.0	0.2	8	0.1
360	Kelch_1	43	0.0	0.0	0.023255813953488372	1	0.1
361	TNFR_c6	32	0.0	0.0	0.03125	4	0.1
362	HlyIII	220	0.0	0.0	0.004545454545454545	5	0.1
363	OLF	241	0.2	15.866666666666667	0.012448132780082987	5	0.1
364	7tm_1	242	0.0	0.0	0.004132231404958678	5	0.1
365	Ricin_B_lectin	110	0.0	0.0	0.00909090909090909	8	0.1
366	FKBP_C	86	0.0	0.0	0.011627906976744186	2	0.1
367	Metallophos	116	1.0	22.2	0.04310344827586207	5	0.1
368	JAB	106	0.0	0.0	0.02830188679245283	1	0.1
369	ADH_N	47	1.0	6.833333333333334	0.1276595744680851	2	0.1
370	ArfGap	108	0.5	13.0	0.037037037037037035	8	0.1
371	Peptidase_C1	197	0.0	0.0	0.015228426395939087	12	0.1
372	zf-MYND	38	0.6666666666666666	2.5	0.21052631578947367	12	0.1
373	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.1
374	HMA	54	1.0	26.0	0.037037037037037035	2	0.1
375	Ldl_recept_b	38	0.0	0.0	0.02631578947368421	3	0.1
376	Fibrinogen_C	210	0.14285714285714285	14.857142857142856	0.009523809523809525	14	0.1
377	TFIIS_C	25	0.4444444444444444	2.3333333333333335	0.16	9	0.1
378	PWWP	86	0.0	0.0	0.011627906976744186	2	0.1
379	Exo_endo_phos	188	0.25	46.75	0.005319148936170213	4	0.1
380	zf-H2C2_5	21	0.8	3.4000000000000004	0.19047619047619047	5	0.1
381	Disintegrin	71	0.3	2.742857142857143	0.09859154929577464	20	0.1
382	Peptidase_M10	83	0.8	4.3076923076923075	0.1566265060240964	10	0.1
383	NTP_transf_2	79	0.6666666666666666	25.666666666666664	0.02531645569620253	3	0.1
384	PDEase_I	163	0.8	31.8	0.024539877300613498	5	0.1
385	CAP	123	0.3333333333333333	40.666666666666664	0.008130081300813009	3	0.1
386	Lectin_C	51	0.0	0.0	0.058823529411764705	1	0.1
387	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	4	0.1
388	NHL	26	0.0	0.0	0.07692307692307693	1	0.1
389	Cadherin_2	80	1.0	10.428571428571429	0.0875	5	0.1
390	FYVE	64	0.5714285714285714	4.0	0.125	14	0.1
391	zf-A20	24	0.5714285714285714	2.1714285714285713	0.20833333333333334	7	0.1
392	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	10	0.1
393	Prok-RING_4	16	1.0	1.0	0.5	8	0.1
394	zf-CCCH	18	0.8	2.8000000000000003	0.2222222222222222	5	0.1
