	domain	domain_len	domain_precison	domain_recall	fold_imp	pos_frac	pos_num	prob
72	Glyco_transf_29	248	0.8333333333333334	0.45454545454545453	17.954545454545453	0.04435483870967742	6	0.5
73	Abhydrolase_1	94	0.3333333333333333	1.0	15.333333333333332	0.02127659574468085	6	0.5
74	AAA_18	73	1.0	0.375	8.125	0.1095890410958904	3	0.5
75	F420_oxidored	40	1.0	0.36363636363636365	2.6363636363636367	0.275	4	0.5
76	Methyltransf_12	14	1.0	0.2857142857142857	1.0	0.5	2	0.5
77	Methyltransf_11	10	1.0	0.4	1.0	0.5	2	0.5
78	Acetyltransf_1	18	1.0	0.25	3.5	0.2222222222222222	1	0.5
79	TTL	152	0.0	0.0	0.0	0.006578947368421052	1	0.4
80	UCH_1	287	0.0	0.0	0.0	0.010452961672473868	2	0.4
81	PI-PLC-X	129	1.0	0.125	15.125	0.06201550387596899	1	0.4
82	Glycos_transf_2	76	1.0	0.25	8.5	0.10526315789473684	2	0.4
83	Abhydrolase_6	85	0.75	1.0	20.5	0.03529411764705882	4	0.4
84	RNase_T	142	1.0	0.2	13.2	0.07042253521126761	2	0.4
85	Asp	129	1.0	0.3333333333333333	42.0	0.023255813953488372	1	0.4
86	MreB_Mbl	273	1.0	0.125	33.125	0.029304029304029304	1	0.4
87	Hydrolase	125	0.0	0.0	0.0	0.032	1	0.4
88	Rhodanese	87	0.0	0.0	0.0	0.011494252873563218	1	0.4
89	Cpn60_TCP1	444	1.0	0.07692307692307693	33.15384615384615	0.02927927927927928	1	0.4
90	Sulfatase	275	0.5	0.2857142857142857	19.142857142857142	0.025454545454545455	4	0.4
91	DSPc	109	1.0	0.3333333333333333	17.166666666666668	0.05504587155963303	2	0.4
92	Peptidase_M14	236	0.75	0.23076923076923078	12.865384615384615	0.05508474576271186	4	0.4
93	Methyltransf_23	67	1.0	0.16666666666666666	10.166666666666666	0.08955223880597014	1	0.4
94	Aldedh	291	1.0	0.045454545454545456	12.227272727272727	0.07560137457044673	1	0.4
95	2OG-FeII_Oxy_3	36	1.0	0.4	6.2	0.1388888888888889	2	0.4
96	HSP70	583	0.5	0.06666666666666667	18.933333333333334	0.025728987993138937	2	0.4
97	SBP_bac_3	74	1.0	0.2	13.799999999999999	0.06756756756756757	1	0.4
98	Y_phosphatase	134	1.0	0.08333333333333333	10.166666666666666	0.08955223880597014	1	0.4
99	NDK	125	1.0	0.2857142857142857	7.92857142857143	0.112	4	0.4
100	ADH_zinc_N	27	1.0	0.2	4.4	0.18518518518518517	1	0.4
101	Methyltransf_25	13	1.0	1.0	2.25	0.3076923076923077	4	0.4
102	Metallophos	153	0.75	0.5	18.375	0.0392156862745098	4	0.4
103	ADH_N	63	0.0	0.0	0.0	0.07936507936507936	1	0.4
104	Peptidase_C1	121	1.0	0.375	14.125	0.06611570247933884	3	0.4
105	Aminotran_1_2	157	1.0	1.0	21.428571428571427	0.044585987261146494	7	0.4
106	DAGK_cat	121	0.6666666666666666	0.3333333333333333	12.777777777777779	0.049586776859504134	3	0.4
107	Tubulin	96	1.0	0.2857142857142857	12.714285714285715	0.07291666666666667	2	0.4
108	Peptidase_M10	110	0.75	0.3333333333333333	8.416666666666668	0.08181818181818182	4	0.4
109	NTP_transf_2	70	1.0	0.3333333333333333	10.666666666666666	0.08571428571428572	2	0.4
110	PDEase_I	128	0.16666666666666666	0.125	2.5	0.0625	6	0.4
111	Glyco_transf_29	248	0.7142857142857143	0.45454545454545453	15.38961038961039	0.04435483870967742	7	0.4
112	Abhydrolase_1	94	0.3333333333333333	1.0	15.333333333333332	0.02127659574468085	6	0.4
113	AAA_18	73	1.0	0.5	8.125	0.1095890410958904	4	0.4
114	p450	101	1.0	0.14285714285714285	13.428571428571429	0.06930693069306931	1	0.4
115	F420_oxidored	40	1.0	0.45454545454545453	2.6363636363636367	0.275	5	0.4
116	Methyltransf_12	14	1.0	0.42857142857142855	1.0	0.5	3	0.4
117	Methyltransf_11	10	1.0	0.4	1.0	0.5	2	0.4
118	Acetyltransf_1	18	1.0	0.25	3.5	0.2222222222222222	1	0.4
119	TTL	152	0.0	0.0	0.0	0.006578947368421052	1	0.3
120	UCH_1	287	0.0	0.0	0.0	0.010452961672473868	3	0.3
121	PI-PLC-X	129	0.6666666666666666	0.5	10.083333333333332	0.06201550387596899	6	0.3
122	FGF	96	0.0	0.0	0.0	0.020833333333333332	1	0.3
123	Glycos_transf_2	76	1.0	0.375	8.5	0.10526315789473684	3	0.3
124	Abhydrolase_6	85	0.5	1.0	13.666666666666668	0.03529411764705882	6	0.3
125	RNase_T	142	1.0	0.4	13.2	0.07042253521126761	4	0.3
126	Asp	129	1.0	0.3333333333333333	42.0	0.023255813953488372	1	0.3
127	MreB_Mbl	273	1.0	0.25	33.125	0.029304029304029304	2	0.3
128	Hydrolase	125	0.6666666666666666	0.5	20.166666666666664	0.032	3	0.3
129	Carb_anhydrase	126	0.5	0.1	5.8	0.07936507936507936	2	0.3
130	Rhodanese	87	0.0	0.0	0.0	0.011494252873563218	1	0.3
131	Cpn60_TCP1	444	1.0	0.23076923076923078	33.15384615384615	0.02927927927927928	3	0.3
132	Gal-bind_lectin	83	1.0	0.1	7.300000000000001	0.12048192771084337	1	0.3
133	Sulfatase	275	0.6	0.42857142857142855	22.97142857142857	0.025454545454545455	5	0.3
134	DSPc	109	1.0	0.3333333333333333	17.166666666666668	0.05504587155963303	2	0.3
135	Peptidase_M14	236	0.6	0.23076923076923078	10.292307692307691	0.05508474576271186	5	0.3
136	Methyltransf_23	67	1.0	0.3333333333333333	10.166666666666666	0.08955223880597014	2	0.3
137	Aldedh	291	1.0	0.09090909090909091	12.227272727272727	0.07560137457044673	2	0.3
138	Pro_isomerase	127	0.5	0.1111111111111111	6.555555555555555	0.07086614173228346	2	0.3
139	SET	65	1.0	0.25	15.25	0.06153846153846154	1	0.3
140	2OG-FeII_Oxy_3	36	1.0	0.4	6.2	0.1388888888888889	2	0.3
141	HATPase_c	28	1.0	0.125	2.5	0.2857142857142857	1	0.3
142	Actin	336	0.0	0.0	0.0	0.008928571428571428	1	0.3
143	HSP70	583	0.5	0.06666666666666667	18.933333333333334	0.025728987993138937	2	0.3
144	SBP_bac_3	74	1.0	0.2	13.799999999999999	0.06756756756756757	1	0.3
145	Y_phosphatase	134	1.0	0.08333333333333333	10.166666666666666	0.08955223880597014	1	0.3
146	NDK	125	1.0	0.2857142857142857	7.92857142857143	0.112	4	0.3
147	ADH_zinc_N	27	1.0	0.4	4.4	0.18518518518518517	2	0.3
148	Methyltransf_25	13	1.0	1.0	2.25	0.3076923076923077	4	0.3
149	Metallophos	153	0.75	0.5	18.375	0.0392156862745098	4	0.3
150	adh_short_C2	55	1.0	0.16666666666666666	2.0555555555555554	0.32727272727272727	3	0.3
151	ADH_N	63	0.0	0.0	0.0	0.07936507936507936	1	0.3
152	Peptidase_C1	121	1.0	0.5	14.125	0.06611570247933884	4	0.3
153	PARP	94	1.0	0.25	22.5	0.0425531914893617	1	0.3
154	Exo_endo_phos	181	1.0	1.0	180.0	0.0055248618784530384	1	0.3
155	AAA_17	98	1.0	0.047619047619047616	3.666666666666667	0.21428571428571427	1	0.3
156	MBT	42	0.0	0.0	0.0	0.047619047619047616	2	0.3
157	Aminotran_1_2	157	0.875	1.0	18.75	0.044585987261146494	8	0.3
158	VWA	157	0.0	0.0	0.0	0.012738853503184714	1	0.3
159	DAGK_cat	121	0.6666666666666666	0.6666666666666666	12.777777777777779	0.049586776859504134	6	0.3
160	Tubulin	96	0.75	0.42857142857142855	9.535714285714286	0.07291666666666667	4	0.3
161	Peptidase_M10	110	0.75	0.3333333333333333	8.416666666666668	0.08181818181818182	4	0.3
162	NTP_transf_2	70	1.0	0.6666666666666666	10.666666666666666	0.08571428571428572	4	0.3
163	PDEase_I	128	0.14285714285714285	0.125	2.142857142857143	0.0625	7	0.3
164	Glyco_transf_29	248	0.6363636363636364	0.6363636363636364	13.710743801652892	0.04435483870967742	11	0.3
165	Acyl-CoA_dh_1	78	0.0	0.0	0.0	0.0641025641025641	1	0.3
166	Abhydrolase_1	94	0.3333333333333333	1.0	15.333333333333332	0.02127659574468085	6	0.3
167	AAA_18	73	0.75	0.75	6.09375	0.1095890410958904	8	0.3
168	p450	101	1.0	0.14285714285714285	13.428571428571429	0.06930693069306931	1	0.3
169	Helicase_C	76	0.0	0.0	0.0	0.02631578947368421	1	0.3
170	F420_oxidored	40	1.0	0.5454545454545454	2.6363636363636367	0.275	6	0.3
171	AMP-binding_C	61	1.0	1.0	60.0	0.01639344262295082	1	0.3
172	Methyltransf_12	14	1.0	0.5714285714285714	1.0	0.5	4	0.3
173	Methyltransf_11	10	1.0	0.6	1.0	0.5	3	0.3
174	Acetyltransf_1	18	1.0	0.25	3.5	0.2222222222222222	1	0.3
175	TTL	152	0.0	0.0	0.0	0.006578947368421052	2	0.2
176	UCH_1	287	0.0	0.0	0.0	0.010452961672473868	4	0.2
177	PI-PLC-X	129	0.6666666666666666	0.75	10.083333333333332	0.06201550387596899	9	0.2
178	Trypsin_2	119	0.14285714285714285	0.3333333333333333	5.523809523809524	0.025210084033613446	7	0.2
179	FGF	96	0.0	0.0	0.0	0.020833333333333332	2	0.2
180	Ion_trans	175	0.0	0.0	0.0	0.017142857142857144	1	0.2
181	Glycos_transf_2	76	0.8571428571428571	0.75	7.285714285714286	0.10526315789473684	7	0.2
182	Abhydrolase_6	85	0.375	1.0	10.25	0.03529411764705882	8	0.2
183	Glyco_transf_7C	61	1.0	0.2857142857142857	7.714285714285714	0.11475409836065574	2	0.2
184	RNase_T	142	0.6666666666666666	0.4	8.799999999999999	0.07042253521126761	6	0.2
185	Acyl-CoA_dh_M	54	1.0	0.25	5.75	0.14814814814814814	2	0.2
186	Asp	129	1.0	0.3333333333333333	42.0	0.023255813953488372	1	0.2
187	MreB_Mbl	273	1.0	0.25	33.125	0.029304029304029304	2	0.2
188	Hydrolase	125	0.5714285714285714	1.0	17.285714285714285	0.032	7	0.2
189	Carb_anhydrase	126	0.4	0.2	4.64	0.07936507936507936	5	0.2
190	GST_N	22	1.0	0.2222222222222222	1.4444444444444444	0.4090909090909091	2	0.2
191	Cyt-b5	55	0.0	0.0	0.0	0.23636363636363636	2	0.2
192	Rhodanese	87	0.0	0.0	0.0	0.011494252873563218	3	0.2
193	Biotin_lipoyl	65	1.0	0.5	31.5	0.03076923076923077	1	0.2
194	Cpn60_TCP1	444	1.0	0.23076923076923078	33.15384615384615	0.02927927927927928	3	0.2
195	Gal-bind_lectin	83	1.0	0.1	7.300000000000001	0.12048192771084337	1	0.2
196	Sulfatase	275	0.5714285714285714	0.5714285714285714	21.877551020408163	0.025454545454545455	7	0.2
197	DSPc	109	0.75	0.5	12.875	0.05504587155963303	4	0.2
198	Peptidase_M14	236	0.7142857142857143	0.38461538461538464	12.252747252747252	0.05508474576271186	7	0.2
199	Methyltransf_23	67	1.0	0.5	10.166666666666666	0.08955223880597014	3	0.2
200	Aldedh	291	1.0	0.13636363636363635	12.227272727272727	0.07560137457044673	3	0.2
201	Pro_isomerase	127	0.3333333333333333	0.1111111111111111	4.37037037037037	0.07086614173228346	3	0.2
202	SET	65	1.0	0.75	15.25	0.06153846153846154	3	0.2
203	NAD_binding_8	22	1.0	0.2	1.2	0.45454545454545453	2	0.2
204	2OG-FeII_Oxy_3	36	1.0	0.6	6.2	0.1388888888888889	3	0.2
205	HATPase_c	28	1.0	0.25	2.5	0.2857142857142857	2	0.2
206	Aldo_ket_red	163	1.0	0.02631578947368421	3.2894736842105265	0.2331288343558282	1	0.2
207	Actin	336	0.0	0.0	0.0	0.008928571428571428	1	0.2
208	HSP70	583	0.5	0.13333333333333333	18.933333333333334	0.025728987993138937	4	0.2
209	SBP_bac_3	74	1.0	0.2	13.799999999999999	0.06756756756756757	1	0.2
210	Y_phosphatase	134	1.0	0.08333333333333333	10.166666666666666	0.08955223880597014	1	0.2
211	NDK	125	1.0	0.2857142857142857	7.92857142857143	0.112	4	0.2
212	ADH_zinc_N	27	0.6666666666666666	0.4	2.933333333333333	0.18518518518518517	3	0.2
213	Methyltransf_25	13	1.0	1.0	2.25	0.3076923076923077	4	0.2
214	Metallophos	153	0.8333333333333334	0.8333333333333334	20.416666666666668	0.0392156862745098	6	0.2
215	adh_short_C2	55	1.0	0.2222222222222222	2.0555555555555554	0.32727272727272727	4	0.2
216	OTU	126	1.0	0.3333333333333333	41.0	0.023809523809523808	1	0.2
217	ADH_N	63	0.5	0.2	5.8	0.07936507936507936	2	0.2
218	Peptidase_C1	121	1.0	0.5	14.125	0.06611570247933884	4	0.2
219	PARP	94	1.0	0.25	22.5	0.0425531914893617	1	0.2
220	Exo_endo_phos	181	1.0	1.0	180.0	0.0055248618784530384	1	0.2
221	Cation_ATPase	83	1.0	0.16666666666666666	12.833333333333334	0.07228915662650602	1	0.2
222	AAA_17	98	1.0	0.09523809523809523	3.666666666666667	0.21428571428571427	2	0.2
223	NTF2	63	0.0	0.0	0.0	0.015873015873015872	1	0.2
224	MBT	42	0.0	0.0	0.0	0.047619047619047616	2	0.2
225	Aminotran_1_2	157	0.875	1.0	18.75	0.044585987261146494	8	0.2
226	VWA	157	0.0	0.0	0.0	0.012738853503184714	2	0.2
227	Oxysterol_BP	321	0.3333333333333333	0.3333333333333333	35.333333333333336	0.009345794392523364	3	0.2
228	DAGK_cat	121	0.5	0.6666666666666666	9.583333333333334	0.049586776859504134	8	0.2
229	Tubulin	96	0.6	0.42857142857142855	7.628571428571428	0.07291666666666667	5	0.2
230	Peptidase_M10	110	0.5714285714285714	0.4444444444444444	6.412698412698413	0.08181818181818182	7	0.2
231	NTP_transf_2	70	1.0	0.6666666666666666	10.666666666666666	0.08571428571428572	4	0.2
232	PDEase_I	128	0.23076923076923078	0.375	3.4615384615384617	0.0625	13	0.2
233	Glyco_transf_29	248	0.5714285714285714	0.7272727272727273	12.311688311688311	0.04435483870967742	14	0.2
234	Acyl-CoA_dh_1	78	0.0	0.0	0.0	0.0641025641025641	2	0.2
235	Abhydrolase_1	94	0.3333333333333333	1.0	15.333333333333332	0.02127659574468085	6	0.2
236	AAA_18	73	0.5454545454545454	0.75	4.431818181818182	0.1095890410958904	11	0.2
237	CBS	7	1.0	1.0	2.5	0.2857142857142857	2	0.2
238	p450	101	1.0	0.2857142857142857	13.428571428571429	0.06930693069306931	2	0.2
239	Helicase_C	76	0.3333333333333333	0.5	12.333333333333332	0.02631578947368421	3	0.2
240	F420_oxidored	40	1.0	0.5454545454545454	2.6363636363636367	0.275	6	0.2
241	AMP-binding_C	61	1.0	1.0	60.0	0.01639344262295082	1	0.2
242	Methyltransf_12	14	1.0	0.7142857142857143	1.0	0.5	5	0.2
243	Methyltransf_11	10	1.0	0.8	1.0	0.5	4	0.2
244	Acetyltransf_1	18	1.0	0.25	3.5	0.2222222222222222	1	0.2
245	TTL	152	0.058823529411764705	1.0	8.882352941176471	0.006578947368421052	17	0.1
246	Neur_chan_LBD	112	0.1	0.3333333333333333	3.6333333333333333	0.026785714285714284	10	0.1
247	UCH_1	287	0.023255813953488372	0.3333333333333333	2.201550387596899	0.010452961672473868	43	0.1
248	PI-PLC-X	129	0.27586206896551724	1.0	4.172413793103448	0.06201550387596899	29	0.1
249	TSP_1	29	0.0	0.0	0.0	0.034482758620689655	4	0.1
250	Trypsin_2	119	0.05555555555555555	0.3333333333333333	2.148148148148148	0.025210084033613446	18	0.1
251	FGF	96	0.0	0.0	0.0	0.020833333333333332	17	0.1
252	Ion_trans	175	0.0	0.0	0.0	0.017142857142857144	36	0.1
253	Glycos_transf_2	76	0.5	0.75	4.25	0.10526315789473684	12	0.1
254	Abhydrolase_6	85	0.11538461538461539	1.0	3.153846153846154	0.03529411764705882	26	0.1
255	F5_F8_type_C	101	0.0	0.0	0.0	0.019801980198019802	19	0.1
256	Glyco_transf_7C	61	0.3333333333333333	0.7142857142857143	2.5714285714285716	0.11475409836065574	15	0.1
257	RNase_T	142	0.2962962962962963	0.8	3.911111111111111	0.07042253521126761	27	0.1
258	Acyl-CoA_dh_M	54	0.7777777777777778	0.875	4.472222222222222	0.14814814814814814	9	0.1
259	Asp	129	0.1	1.0	4.2	0.023255813953488372	30	0.1
260	Mito_carr	91	0.35714285714285715	0.29411764705882354	1.5546218487394958	0.18681318681318682	14	0.1
261	MreB_Mbl	273	0.14285714285714285	0.875	4.732142857142857	0.029304029304029304	49	0.1
262	Hydrolase	125	0.23529411764705882	1.0	7.117647058823529	0.032	17	0.1
263	Carb_anhydrase	126	0.4444444444444444	0.8	5.155555555555555	0.07936507936507936	18	0.1
264	GST_N	22	1.0	1.0	1.4444444444444444	0.4090909090909091	9	0.1
265	C2	83	0.4444444444444444	0.8	6.933333333333334	0.060240963855421686	9	0.1
266	MHC_II_beta	72	0.03333333333333333	0.3333333333333333	0.7666666666666667	0.041666666666666664	30	0.1
267	SH2	51	0.5	0.5	2.6875	0.1568627450980392	8	0.1
268	Cyt-b5	55	0.3076923076923077	0.3076923076923077	0.9940828402366864	0.23636363636363636	13	0.1
269	hEGF	15	0.14285714285714285	0.5	0.9285714285714285	0.13333333333333333	7	0.1
270	Rhodanese	87	0.0	0.0	0.0	0.011494252873563218	12	0.1
271	HRM	49	0.0	0.0	0.0	0.061224489795918366	3	0.1
272	Biotin_lipoyl	65	0.2	0.5	6.300000000000001	0.03076923076923077	5	0.1
273	Kringle	62	0.23076923076923078	0.3333333333333333	1.358974358974359	0.14516129032258066	13	0.1
274	Sugar_tr	444	0.0	0.0	0.0	0.033783783783783786	7	0.1
275	JmjN	28	0.0	0.0	0.0	0.14285714285714285	1	0.1
276	Cpn60_TCP1	444	0.8571428571428571	0.46153846153846156	28.417582417582416	0.02927927927927928	7	0.1
277	Gal-bind_lectin	83	1.0	0.3	7.300000000000001	0.12048192771084337	3	0.1
278	Sulfatase	275	0.35714285714285715	0.7142857142857143	13.673469387755103	0.025454545454545455	14	0.1
279	DSPc	109	0.6	0.5	10.299999999999999	0.05504587155963303	5	0.1
280	Lig_chan-Glu_bd	53	1.0	0.25	12.250000000000002	0.07547169811320754	1	0.1
281	Peptidase_M14	236	0.5454545454545454	0.46153846153846156	9.356643356643355	0.05508474576271186	11	0.1
282	Methyltransf_23	67	1.0	0.6666666666666666	10.166666666666666	0.08955223880597014	4	0.1
283	Aldedh	291	0.8	0.36363636363636365	9.781818181818183	0.07560137457044673	10	0.1
284	Pro_isomerase	127	0.18181818181818182	0.2222222222222222	2.3838383838383836	0.07086614173228346	11	0.1
285	SET	65	1.0	1.0	15.25	0.06153846153846154	4	0.1
286	NAD_binding_8	22	1.0	0.2	1.2	0.45454545454545453	2	0.1
287	2OG-FeII_Oxy_3	36	1.0	0.8	6.2	0.1388888888888889	4	0.1
288	Laminin_G_1	117	0.0	0.0	0.0	0.02564102564102564	1	0.1
289	HEAT_EZ	55	1.0	0.1	4.5	0.18181818181818182	1	0.1
290	HATPase_c	28	1.0	0.25	2.5	0.2857142857142857	2	0.1
291	Aldo_ket_red	163	1.0	0.02631578947368421	3.2894736842105265	0.2331288343558282	1	0.1
292	Actin	336	0.0	0.0	0.0	0.008928571428571428	1	0.1
293	HSP70	583	0.375	0.2	14.200000000000001	0.025728987993138937	8	0.1
294	SBP_bac_3	74	1.0	0.4	13.799999999999999	0.06756756756756757	2	0.1
295	Y_phosphatase	134	1.0	0.3333333333333333	10.166666666666666	0.08955223880597014	4	0.1
296	JmjC	21	1.0	0.2	3.2	0.23809523809523808	1	0.1
297	NDK	125	1.0	0.35714285714285715	7.92857142857143	0.112	5	0.1
298	ADH_zinc_N	27	0.75	0.6	3.3000000000000003	0.18518518518518517	4	0.1
299	START	191	0.0	0.0	0.0	0.07853403141361257	1	0.1
300	Methyltransf_25	13	1.0	1.0	2.25	0.3076923076923077	4	0.1
301	UDPGT	437	0.0	0.0	0.0	0.002288329519450801	1	0.1
302	Metallophos	153	0.8571428571428571	1.0	21.0	0.0392156862745098	7	0.1
303	UCH	251	0.3333333333333333	0.3333333333333333	27.555555555555554	0.01195219123505976	3	0.1
304	adh_short_C2	55	1.0	0.3888888888888889	2.0555555555555554	0.32727272727272727	7	0.1
305	IRK	314	0.0	0.0	0.0	0.022292993630573247	1	0.1
306	OTU	126	1.0	0.3333333333333333	41.0	0.023809523809523808	1	0.1
307	ECH_1	144	0.75	0.6	20.85	0.034722222222222224	4	0.1
308	PAS_9	45	0.0	0.0	0.0	0.35555555555555557	1	0.1
309	ADH_N	63	0.3333333333333333	0.2	3.8666666666666663	0.07936507936507936	3	0.1
310	Peptidase_C1	121	0.8333333333333334	0.625	11.770833333333334	0.06611570247933884	6	0.1
311	PARP	94	1.0	0.25	22.5	0.0425531914893617	1	0.1
312	Exo_endo_phos	181	0.5	1.0	90.0	0.0055248618784530384	2	0.1
313	Cation_ATPase	83	1.0	0.3333333333333333	12.833333333333334	0.07228915662650602	2	0.1
314	AAA_17	98	1.0	0.14285714285714285	3.666666666666667	0.21428571428571427	3	0.1
315	NTF2	63	0.0	0.0	0.0	0.015873015873015872	1	0.1
316	MBT	42	0.16666666666666666	0.5	3.333333333333333	0.047619047619047616	6	0.1
317	Aminotran_1_2	157	0.7	1.0	14.999999999999998	0.044585987261146494	10	0.1
318	VWA	157	0.0	0.0	0.0	0.012738853503184714	2	0.1
319	Oxysterol_BP	321	0.25	0.6666666666666666	26.5	0.009345794392523364	8	0.1
320	RnaseA	35	1.0	0.5	7.75	0.11428571428571428	2	0.1
321	DAGK_cat	121	0.3076923076923077	0.6666666666666666	5.897435897435898	0.049586776859504134	13	0.1
